0 , -100.00000133560896 , -100.00000133560896 , -100.00000133560896 , 0.0 , 0.0 , 0.0 , -0.00300000004007 , -0.00300000004007 , -0.00300000004007 , 0.0 , 0.0 , 0.0 , -110.0 , -0.0 , -110.0 
0 , -100.00000133561268 , -100.00000133561268 , -100.00000133561268 , 0.0 , 0.0 , 0.0 , -0.00300000004007 , -0.00300000004007 , -0.00300000004007 , 0.0 , 0.0 , 0.0 , -110.0 , -0.0 , -110.0 
0 , -106.6673347578506 , -106.6673347578506 , -106.6673347578506 , 0.0 , 0.0 , 0.0 , -0.00320002004274 , -0.00320002004274 , -0.00320002004274 , 0.0 , 0.0 , 0.0 , -110.0 , -0.0 , -110.0 
1 , -111.6644406810218 , -111.6644406810218 , -111.6644406810218 , 0.0 , 0.0 , 0.0 , -0.0034000400454 , -0.0034000400454 , -0.0034000400454 , 0.0 , 0.0 , 0.0 , -111.66444068101778 , 0.0 , -111.66444068101778 
2 , -115.02912087393733 , -115.02912087393733 , -115.02912087393733 , 0.0 , 0.0 , 0.0 , -0.00360006004807 , -0.00360006004807 , -0.00360006004807 , 0.0 , 0.0 , 0.0 , -115.02912087393472 , 0.0 , -115.02912087393472 
3 , -118.44292284876205 , -118.44292284876205 , -118.44292284876205 , 0.0 , 0.0 , 0.0 , -0.00380008005074 , -0.00380008005074 , -0.00380008005074 , 0.0 , 0.0 , 0.0 , -118.4429228487542 , 0.0 , -118.4429228487542 
4 , -121.90507944340712 , -121.90507944340712 , -121.90507944340712 , 0.0 , 0.0 , 0.0 , -0.0040001000534 , -0.0040001000534 , -0.0040001000534 , 0.0 , 0.0 , 0.0 , -121.90507944337548 , 0.0 , -121.90507944337548 
5 , -125.4148164748873 , -125.4148164748873 , -125.4148164748873 , 0.0 , 0.0 , 0.0 , -0.00420012005607 , -0.00420012005607 , -0.00420012005607 , 0.0 , 0.0 , 0.0 , -125.41481647485725 , 0.0 , -125.41481647485725 
6 , -128.9713546279713 , -128.9713546279713 , -128.9713546279713 , 0.0 , 0.0 , 0.0 , -0.00440014005874 , -0.00440014005874 , -0.00440014005874 , 0.0 , 0.0 , 0.0 , -128.9713546279423 , 0.0 , -128.9713546279423 
7 , -132.57391122229498 , -132.57391122229498 , -132.57391122229498 , 0.0 , 0.0 , 0.0 , -0.0046001600614 , -0.0046001600614 , -0.0046001600614 , 0.0 , 0.0 , 0.0 , -132.5739112222682 , 0.0 , -132.5739112222682 
8 , -136.2217018594279 , -136.2217018594279 , -136.2217018594279 , 0.0 , 0.0 , 0.0 , -0.00480018006407 , -0.00480018006407 , -0.00480018006407 , 0.0 , 0.0 , 0.0 , -136.22170185938592 , 0.0 , -136.22170185938592 
9 , -139.91394195164457 , -139.91394195164457 , -139.91394195164457 , 0.0 , 0.0 , 0.0 , -0.00500020006674 , -0.00500020006674 , -0.00500020006674 , 0.0 , 0.0 , 0.0 , -139.91394195160316 , 0.0 , -139.91394195160316 
10 , -143.64984813554832 , -143.64984813554832 , -143.64984813554832 , 0.0 , 0.0 , 0.0 , -0.00520022006941 , -0.00520022006941 , -0.00520022006941 , 0.0 , 0.0 , 0.0 , -143.649848135502 , 0.0 , -143.649848135502 
11 , -147.42863957327262 , -147.42863957327262 , -147.42863957327262 , 0.0 , 0.0 , 0.0 , -0.00540024007207 , -0.00540024007207 , -0.00540024007207 , 0.0 , 0.0 , 0.0 , -147.42863957320793 , 0.0 , -147.42863957320793 
12 , -151.24953914560405 , -151.24953914560405 , -151.24953914560405 , 0.0 , 0.0 , 0.0 , -0.00560026007474 , -0.00560026007474 , -0.00560026007474 , 0.0 , 0.0 , 0.0 , -151.24953914552427 , 0.0 , -151.24953914552427 
13 , -155.11177454086464 , -155.11177454086464 , -155.11177454086464 , 0.0 , 0.0 , 0.0 , -0.00580028007741 , -0.00580028007741 , -0.00580028007741 , 0.0 , 0.0 , 0.0 , -155.11177454078182 , 0.0 , -155.11177454078182 
14 , -159.0145792442977 , -159.0145792442977 , -159.0145792442977 , 0.0 , 0.0 , 0.0 , -0.00600030008007 , -0.00600030008007 , -0.00600030008007 , 0.0 , 0.0 , 0.0 , -159.01457924421456 , 0.0 , -159.01457924421456 
15 , -162.9571934323442 , -162.9571934323442 , -162.9571934323442 , 0.0 , 0.0 , 0.0 , -0.00620032008274 , -0.00620032008274 , -0.00620032008274 , 0.0 , 0.0 , 0.0 , -162.95719343225957 , 0.0 , -162.95719343225957 
16 , -166.93886477681505 , -166.93886477681505 , -166.93886477681505 , 0.0 , 0.0 , 0.0 , -0.00640034008541 , -0.00640034008541 , -0.00640034008541 , 0.0 , 0.0 , 0.0 , -166.9388647767249 , 0.0 , -166.9388647767249 
17 , -170.95884916389224 , -170.95884916389224 , -170.95884916389224 , 0.0 , 0.0 , 0.0 , -0.00660036008807 , -0.00660036008807 , -0.00660036008807 , 0.0 , 0.0 , 0.0 , -170.95884916380896 , 0.0 , -170.95884916380896 
18 , -175.01641133275942 , -175.01641133275942 , -175.01641133275942 , 0.0 , 0.0 , 0.0 , -0.00680038009074 , -0.00680038009074 , -0.00680038009074 , 0.0 , 0.0 , 0.0 , -175.01641133267412 , 0.0 , -175.01641133267412 
19 , -179.11086879825154 , -179.11086879825154 , -179.11086879825154 , 0.0 , 0.0 , 0.0 , -0.00700040009341 , -0.00700040009341 , -0.00700040009341 , 0.0 , 0.0 , 0.0 , -179.11086879815826 , 0.0 , -179.11086879815826 
