0 , -100.00000133560896 , -100.00000133560896 , -100.00000133560896 , 0.0 , 0.0 , 0.0 , -0.00300000004007 , -0.00300000004007 , -0.00300000004007 , 0.0 , 0.0 , 0.0 , -110.0 , -0.0 , -110.0 
1 , -100.00000044706667 , -111.70514479153866 , -100.00000044706667 , 0.0 , 0.0 , 0.0 , -0.00288294856997 , -0.00358525723064 , -0.00288294856997 , 0.0 , 0.0 , 0.0 , -110.0 , -0.0 , -110.0 
2 , -99.9999998042427 , -121.4966176163754 , -99.9999998042427 , 0.0 , 0.0 , 0.0 , -0.00280376200301 , -0.00417085714777 , -0.00280376200301 , 0.0 , 0.0 , 0.0 , -111.47760227502499 , 0.0 , -111.47760227502499 
3 , -100.00000019890828 , -127.10651859922447 , -100.00000019890828 , 0.0 , 0.0 , 0.0 , -0.00278412788968 , -0.00475680019312 , -0.00278412788968 , 0.0 , 0.0 , 0.0 , -115.77425928083312 , 0.0 , -115.77425928083312 
4 , -100.00000013661523 , -132.16594042104893 , -100.00000013661523 , 0.0 , 0.0 , 0.0 , -0.0027489936767 , -0.00534308676902 , -0.0027489936767 , 0.0 , 0.0 , 0.0 , -120.06653595757231 , 0.0 , -120.06653595757231 
5 , -100.00000009527918 , -136.79911938104266 , -100.00000009527918 , 0.0 , 0.0 , 0.0 , -0.0026996811663 , -0.00592971727852 , -0.0026996811663 , 0.0 , 0.0 , 0.0 , -124.32853518724724 , 0.0 , -124.32853518724724 
6 , -100.00000006611965 , -141.09086502765194 , -100.00000006611965 , 0.0 , 0.0 , 0.0 , -0.00263751890406 , -0.00651669212539 , -0.00263751890406 , 0.0 , 0.0 , 0.0 , -128.54747750128354 , 0.0 , -128.54747750128354 
7 , -100.0000000463153 , -145.10139540029647 , -100.0000000463153 , 0.0 , 0.0 , 0.0 , -0.00256370532037 , -0.00710401171409 , -0.00256370532037 , 0.0 , 0.0 , 0.0 , -132.71673941972006 , 0.0 , -132.71673941972006 
8 , -100.00000003934396 , -148.87474751731418 , -100.00000003934396 , 0.0 , 0.0 , 0.0 , -0.00247926744439 , -0.00769167644981 , -0.00247926744439 , 0.0 , 0.0 , 0.0 , -136.8325442166353 , 0.0 , -136.8325442166353 
9 , -100.00000063143719 , -152.4442712563409 , -100.00000063143719 , 0.0 , 0.0 , 0.0 , -0.00238510142603 , -0.00827968673846 , -0.00238510142603 , 0.0 , 0.0 , 0.0 , -140.89279784969628 , 0.0 , -140.89279784969628 
10 , -100.00000057620252 , -155.83558561760975 , -100.00000057620252 , 0.0 , 0.0 , 0.0 , -0.00228196219985 , -0.00886804298664 , -0.00228196219985 , 0.0 , 0.0 , 0.0 , -144.89601712618722 , 0.0 , -144.89601712618722 
